TF	Target	EdgeWeight
TRIM28	AIRE	0.001515846117399633
EOMES	TRIM25	0.0015158439055085182
DNMT3B	LIPG	0.0015158384339883924
MXI1	ATF6	0.0015158184105530381
STAT3	ESCO2	0.001515807118266821
PRDM1	ZEB1	0.0015157930320128798
GATA2	MECOM	0.0015157849993556738
NANOG	SEMA5A	0.001515779411420226
GATA4	ATF6	0.001515776733867824
NANOG	ZNF516	0.0015157457673922181
PRDM1	EOMES	0.0015157319139689207
SOX17	SAMD3	0.001515702810138464
GATA2	CALCOCO1	0.001515676616691053
AR	ZNF488	0.0015156758017838001
MXI1	SNX16	0.001515673939138651
TEAD4	CIITA	0.0015156733570620418
TRIM28	NR0B1	0.0015156642766669393
ZFP42	SOX5	0.0015156350564211607
JUND	SIPA1L2	0.0015156284207478166
MLLT3	TRIM22	0.0015156263252720237
EOMES	PLAGL2	0.0015156016452237964
FOXH1	ARFGAP3	0.0015155982691794634
NANOG	ERCC-00130	0.001515590469352901
FOXH1	PRSS35	0.0015155565924942493
NANOG	ERCC-00111	0.0015155557775869966
EOMES	HNRNPK	0.00151555344928056
GATA6	DLC1	0.0015155432047322392
GATA2	ARNT2	0.0015155244618654251
GATA6	PPARGC1B	0.0015155175933614373
EOMES	APBB2	0.0015155122382566333
SNAI2	RIPPLY1	0.0015155073488131166
TFAP2A	RAI1	0.0015154746361076832
JUND	TIMM8A	0.0015154649736359715
CTNNB1	POLR1A	0.0015154468128457665
GATA4	INSIG2	0.0015154422726482153
CTNNB1	ISCA1	0.0015154415741562843
EZH2	ERCC-00025	0.0015154298162087798
SOX17	PNPLA8	0.0015154191059991717
TP53	STK3	0.0015154170105233788
JUND	ASB9	0.00151540944352746
LEF1	PDE3B	0.001515400828793645
GATA2	GYPB	0.0015153993153944612
ZFP42	SHOX2	0.0015153591521084309
OTX2	SOS2	0.0015153437852859497
GATA4	CDCA7L	0.0015153161948546767
GATA6	MAFG	0.0015153136337175965
PRDM1	CRABP2	0.0015153090935200453
SMAD2	NT5DC3	0.0015153046697378159
OTX2	PLP1	0.0015152957057580352
GATA6	MAMLD1	0.0015152874402701855
EZH2	PENK	0.00151527498383075
CTNNB1	IFI16	0.0015152724226936698
TRIM28	TMSB15B	0.0015152678824961185
SMAD2	CRX	0.0015152625273913145
LEF1	INSIG2	0.0015152341220527887
PRDM1	POLR1B	0.0015152132837101817
EOMES	MRPL1	0.0015151958214119077
NANOG	TFPI	0.0015151853440329432
TCF4	HOXB7	0.0015151835978031158
PRDM1	MCM7	0.0015151778934523463
POU5F1	CDH11	0.0015151744009926915
PRDM1	SMARCC1	0.0015151684638112783
GATA3	NEDD9	0.0015150777762755752
TRIM28	FAM117B	0.0015150696272030473
BCL11A	S1PR3	0.0015150690451264381
ZFP42	ARL4A	0.0015150535618886352
GATA3	APOBEC3G	0.0015150498365983367
STAT3	MYCT1	0.0015150378458201885
BCL11A	MEIS1	0.0015150302788242698
TCF4	KLF6	0.0015150073450058699
SMAD2	OAS1	0.0015149968676269054
NANOG	NDC80	0.0015149902319535613
OTX2	TPD52	0.0015149902319535613
GATA6	CCPG1	0.0015149898827075958
FOXH1	ERCC-00130	0.0015149720711633563
STAT3	GNG11	0.0015149570535868406
GATA3	HLX	0.001514930510893464
TP53	TGFB1I1	0.0015149266691878438
CTNNB1	ESRRG	0.0015149225946515799
CTNNB1	CDCA7L	0.0015149172395467758
FOXH1	PLAGL1	0.0015149102546274662
TP53	PPPDE1	0.0015149024548009038
TP53	SUPT7L	0.0015148983802646399
TRIM28	MCM4	0.0015148799866437912
TRIM28	NUP54	0.0015148523962125182
TP53	MPHOSPH9	0.001514844479970634
EOMES	ZNF202	0.0015147964004427195
GATA4	ZNF516	0.0015147917438298464
DNMT3B	ERCC-00002	0.001514786621555686
POU5F1	TPD52	0.0015147548401728272
CTNNB1	APEX1	0.0015147523954510689
BCL11A	XRCC6	0.001514721428975463
GATA3	HOMER1	0.00151471805293113
TFAP2A	BCL11B	0.0015146882506087422
CTNNB1	C3ORF14	0.001514684408903122
SMAD2	DEK	0.0015146811492741108
JUND	ITGA6	0.0015146805671975017
BCL11A	CHAF1A	0.0015146697405725718
SMAD2	MEIS2	0.0015146603109315038
EOMES	PBXIP1	0.0015146429650485516
PRDM1	E2F4	0.0015146086225286126
STAT3	FASTKD3	0.0015145991928875446
ZFP42	LRRCC1	0.0015145974466577172
BCL11A	DECR1	0.0015145947691053152
PRDM1	MEF2D	0.001514592207968235
CTNNB1	RFPL2	0.0015145507641136646
STAT3	STT3B	0.0015145406359806657
TP53	ARFGAP3	0.0015145043144002557
GATA6	PPAPDC1A	0.0015144790522754192
TRIM28	WWP1	0.001514474512077868
TP53	GCA	0.0015144560020416975
LEF1	PER3	0.001514451578259468
DNMT3B	TIPIN	0.0015144498320296407
GATA4	DPH2	0.0015144436620175838
GATA2	MXI1	0.0015144329518079758
TRIM28	XRCC6	0.0015143919736146927
ZFP42	HOXB6	0.0015143872005864978
SOX2	MMP16	0.0015143334167078137
EOMES	TRERF1	0.001514333300292492
SMAD2	PPPDE1	0.0015143228229135275
EZH2	EGR1	0.0015143188647925854
TFAP2A	PLP1	0.0015143156051635742
CTNNB1	PDGFRA	0.0015143142081797123
EOMES	NFATC1	0.001514268689788878
PRDM1	LMO2	0.0015142608899623156
EOMES	MEIS2	0.0015142584452405572
TCF4	KHDRBS2	0.0015142285265028477
ZFP42	AGPAT5	0.0015142210759222507
STAT3	MED16	0.0015142206102609634
STAT3	SLITRK2	0.0015142114134505391
TP53	TCF4	0.0015142030315473676
TCF4	RRN3	0.0015141874318942428
HAND2	UNC5C	0.0015141853364184499
FOXP1	TCOF1	0.0015141735784709454
TP53	RFESD	0.0015141559997573495
GATA4	SLC36A4	0.0015141527401283383
PRDM1	VASH2	0.0015141384210437536
BCL11A	ASS1	0.0015141000039875507
STAT3	GPC3	0.0015140927862375975
SMAD2	SLA2	0.0015140551840886474
TRIM28	MITF	0.001514034578576684
TP53	APLNR	0.0015140234027057886
LEF1	MRPS35	0.0015140187460929155
EZH2	SYNC	0.0015140095492824912
BCL11A	MPHOSPH9	0.001513999537564814
TFAP2A	PLAGL1	0.0015139791648834944
TRIM28	ABCA1	0.001513963215984404
TEAD4	TRIM25	0.0015139476163312793
DNMT3B	ZCCHC11	0.001513945171609521
STAT3	SLCO2A1	0.001513925613835454
GATA6	TCOF1	0.0015139246825128794
GATA2	ZFHX3	0.001513863680884242
AR	RXRG	0.001513838768005371
TP53	CER1	0.0015138278249651194
SMAD2	GABRB2	0.0015138277085497975
STAT3	SOS2	0.0015137835871428251
DNMT3B	TCF19	0.0015137449372559786
FOXP1	RFESD	0.0015137086156755686
GATA3	AIP	0.0015137039590626955
TCF4	ARHGAP28	0.0015136963920667768
GATA6	SOX4	0.0015136898728087544
PRDM1	ALG6	0.0015136885922402143
SNAI2	MRPS30	0.0015136703150346875
TP53	DEDD2	0.0015136644942685962
EOMES	GYPA	0.0015136470319703221
NANOG	RBBP4	0.0015136364381760359
EOMES	HESX1	0.001513636321760714
DNMT3B	KIF21A	0.0015136210713535547
GATA6	SIPA1L2	0.0015136097790673375
ZFP42	SLC35F1	0.001513608731329441
CTNNB1	ETV3	0.00151360547170043
GATA2	PTGR1	0.0015135837020352483
TP53	AIP	0.0015135802095755935
LEF1	MMP16	0.0015135755529627204
FOXH1	NFAT5	0.0015135714784264565
PRDM1	RNF13	0.0015135660069063306
BCL11A	QPCT	0.0015135641442611814
TRIM28	NFATC1	0.0015135639114305377
FOXH1	MITF	0.0015135541325435042
BCL11A	UTP15	0.0015135386493057013
EOMES	SSFA2	0.0015134947607293725
EGR1	RIN2	0.0015134896384552121
GATA6	RFPL2	0.0015134894056245685
PRDM1	FAM117B	0.0015134868444874883
SMAD2	EZH2	0.001513470197096467
TP53	ATP2B4	0.0015134677523747087
SMAD2	CER1	0.001513434574007988
ZFP42	ZFPM2	0.0015134246787056327
SMAD2	RUNX1	0.0015134245622903109
ZFP42	SATB2	0.0015134236309677362
AR	AIRE	0.001513421069830656
CTNNB1	MRS2	0.0015134166460484266
POU5F1	GAD1	0.0015133869601413608
STAT3	BMP2	0.0015133805572986603
TRIM28	TRUB1	0.0015133799752220511
SNAI2	CNKSR3	0.001513373339548707
CTNNB1	HSD17B11	0.0015133728738874197
SMAD2	TGFB1	0.0015133520355448127
PRDM1	MED14	0.0015133369015529752
STAT3	VWA5A	0.0015133298002183437
SMAD2	ZFHX3	0.0015133216511458158
SMAD2	ITM2A	0.0015133178094401956
BCL11A	HAND1	0.0015132955741137266
ZFP42	AR	0.001513294642791152
DNMT3B	FOXP1	0.0015132370172068477
OTX2	E2F4	0.001513208495453
NANOG	RFC3	0.001513201743364334
SNAI2	TFB2M	0.0015132002299651504
POU5F1	PRSS35	0.0015131855616346002
GATA4	POLR2F	0.0015131733380258083
TP53	ERCC-00108	0.0015131612308323383
GATA6	ARHGAP28	0.0015131455147638917
LEF1	TP53INP1	0.0015131378313526511
TP53	FXR1	0.0015131344553083181
TP53	PRICKLE1	0.001513129100203514
SMAD2	ELMOD2	0.0015131259569898248
TEAD4	RSPO3	0.0015131216496229172
TCF4	ZNF589	0.0015131159452721477
STAT3	RBMX	0.0015131111722439528
CTNNB1	CCNA2	0.0015130829997360706
BCL11A	TGFBR3	0.0015129963867366314
CTNNB1	POLR3E	0.0015129790408536792
GATA6	SP110	0.0015129651874303818
TRIM28	ATG4C	0.0015129649545997381
MXI1	NKX3-1	0.0015129620442166924
DNMT3B	KIF23	0.0015129613457247615
GATA4	KAT6A	0.0015129547100514174
SMAD2	DUSP4	0.001512945513240993
SOX17	LMO2	0.0015129420207813382
TRIM28	GATM	0.0015129407402127981
TCF4	ATP2B4	0.001512908493168652
SMAD2	STK38L	0.0015128786908462644
NANOG	MMP16	0.001512875547632575
DNMT3B	TLE3	0.001512860064394772
DNMT3B	GATA6	0.0015128579689189792
BCL11A	ATRX	0.001512846676632762
TFAP2A	GRHL2	0.0015128189697861671
CTNNB1	RNF138	0.0015128112863749266
TP53	CCKBR	0.0015127353835850954
BCL11A	TNC	0.0015127345686778426
SMAD2	ALPK2	0.0015127237420529127
SMAD2	ESRP1	0.0015127218794077635
EOMES	SLC6A15	0.001512716873548925
EOMES	ZNF8	0.001512708025984466
TRIM28	SPPL2A	0.0015127018559724092
EGR1	ATP11B	0.0015126981306821108
HAND2	CCKBR	0.0015126860234886408
CTNNB1	ZBTB38	0.0015126747312024236
CTNNB1	TLE2	0.0015126573853194714
DNMT3B	SRSF10	0.0015126521466299891
TCF4	CDCA2	0.0015126430662348866
ZFP42	SIRT1	0.0015126292128115892
PRDM1	U2AF1	0.0015126164071261883
STAT3	VIM	0.0015126075595617294
TRIM28	B4GALT4	0.0015125526115298271
JUND	POLR2A	0.0015125524951145053
STAT3	ANGPT2	0.0015125282807275653
PRDM1	DDX54	0.0015125070931389928
CTNNB1	ASH2L	0.001512503600679338
PRDM1	ASXL1	0.0015124998753890395
SOX17	DLC1	0.0015124997589737177
GATA4	MXD4	0.00151248078327626
OTX2	ARHGAP42	0.0015124492347240448
STAT3	BTG2	0.0015124380588531494
DNMT3B	CPVL	0.0015124358469620347
GATA6	ASXL1	0.0015124334022402763
SNAI2	DLC1	0.0015124279307201505
FOXH1	ARHGAP28	0.0015124126803129911
TP53	SIPA1L2	0.0015123857883736491
DNMT3B	CHEK2	0.0015123537741601467
TP53	PHC1	0.0015123352641239762
BCL11A	INSIG2	0.0015123009216040373
PRDM1	NT5DC3	0.0015122961485758424
SMAD2	EGF	0.0015122760087251663
CTNNB1	RAI14	0.0015122407348826528
JUND	COBLL1	0.0015122357290238142
BCL11A	SPPL2A	0.0015122265322133899
EZH2	ANXA3	0.0015122187323868275
TP53	SKIL	0.0015122138429433107
SOX17	GCA	0.0015121848555281758
NANOG	ZNF146	0.0015121803153306246
TP53	KLF6	0.0015121615724638104
LEF1	HLX	0.001512160524725914
CTNNB1	BCLAF1	0.0015121572650969028
STAT3	NIPSNAP3A	0.0015121516771614552
BCL11A	IFI16	0.0015121191972866654
AR	HESX1	0.001512115471996367
SMAD2	LMO3	0.001512112095952034
CTNNB1	HESX1	0.0015121009200811386
TFAP2A	LECT1	0.0015120666939765215
SOX17	SP110	0.001512023969553411
TP53	ZNF160	0.001512015936896205
ZFP42	ANGPT2	0.0015120080206543207
GATA4	ROR2	0.0015119999879971147
TP53	SOX3	0.0015119825256988406
GATA2	LRIG3	0.00151197356171906
MXI1	NFKBIB	0.0015119630843400955
TCF4	RORB	0.0015119476011022925
GATA6	DDX54	0.0015119451563805342
GATA4	NFATC1	0.0015119322342798114
SNAI2	CCDC141	0.0015119315357878804
TRIM28	CCDC80	0.0015119250165298581
POU5F1	LECT1	0.0015118932351469994
MLLT3	TFDP1	0.0015118904411792755
TP53	GATA3	0.0015118787996470928
OTX2	ESCO2	0.0015118703013285995
OTX2	CD9	0.0015118689043447375
PRDM1	SLC19A2	0.001511860522441566
STAT3	POU3F1	0.001511851791292429
DNMT3B	TPD52	0.0015118385199457407
ZFP42	SEMA3A	0.0015118102310225368
SMAD2	BHLHE40	0.0015117883449420333
TCF4	LIMCH1	0.0015117856673896313
TCF4	MXI1	0.0015117698349058628
NANOG	ITM2A	0.0015117659932002425
EOMES	GLDC	0.0015117510920390487
EZH2	PREPL	0.0015117492293938994
BCL11A	POU5F1	0.001511740847490728
GATA3	HOPX	0.0015117393340915442
TRIM28	BMP4	0.0015117203583940864
SOX17	RARG	0.001511716516688466
LEF1	SORL1	0.0015117119764909148
GATA2	BMPR1A	0.0015117069706320763
HAND2	FAM69A	0.0015116962604224682
PRDM1	NAP1L3	0.0015116912545636296
HAND2	HLX	0.0015116858994588256
TRIM28	GRHL2	0.0015116623835638165
TP53	CEP85L	0.00151164666749537
DNMT3B	TMEM64	0.0015116221038624644
NANOG	TMEM38B	0.0015116204740479589
AR	TRIM25	0.0015115946298465133
ZFP42	SFMBT1	0.0015115594724193215
GATA6	TRIP6	0.0015115153510123491
STAT3	SEMA5A	0.0015115065034478903
EOMES	ESRP1	0.00151150266174227
NANOG	BTG2	0.0015114856651052833
DNMT3B	PRDM1	0.0015114813577383757
ZFP42	FAM69A	0.0015114719280973077
NANOG	GPR83	0.0015114707639440894
PRDM1	TLR7	0.0015114379348233342
GATA6	ST3GAL6	0.0015114342095330358
JUND	HCFC1	0.0015114243142306805
TCF4	NFATC1	0.0015113893896341324
TRIM28	HIF3A	0.0015113860135897994
AR	PMAIP1	0.001511347247287631
OTX2	SEMA5A	0.001511341193690896
GATA4	PRPS2	0.001511336537078023
STAT3	FOXP1	0.0015113201225176454
GATA4	ID3	0.0015113098779693246
SNAI2	TIMP3	0.0015113094123080373
AR	DACH1	0.001511300913989544
STAT3	MLLT6	0.00151128601282835
GATA2	B3GNT5	0.001511270646005869
STAT3	POLR2I	0.00151124969124794
MLLT3	LUM	0.0015112492255866528
GATA4	MEIS2	0.0015112438704818487
CTNNB1	BMP2	0.00151123758405447
AR	FLI1	0.0015112204710021615
STAT3	IFI16	0.0015112074324861169
JUND	ZNF160	0.0015112021937966347
NANOG	RIPPLY1	0.0015111924149096012
STAT3	MCCC1	0.0015111904358491302
DNMT3B	ISCA1	0.0015111567918211222
POU5F1	ERCC-00130	0.001511152135208249
STAT3	POLR2A	0.00151115155313164
GATA2	MEF2D	0.0015111456159502268
TCF4	TLE3	0.0015111427055671811
GATA3	DECR1	0.0015111255925148726
DNMT3B	MATN3	0.001511123264208436
TP53	CREB3L4	0.0015111160464584827
SOX17	APOBEC3C	0.0015111089451238513
GATA2	OAS1	0.0015111049870029092
JUND	RNF14	0.0015110786771401763
JUND	NAA15	0.0015110763488337398
SNAI2	PDLIM3	0.0015110690146684647
CTNNB1	SMARCC1	0.0015110572567209601
PRDM1	PFKFB2	0.0015110502718016505
JUND	GTF2H2	0.0015110186068341136
EOMES	OTUD6B	0.0015110180247575045
GATA6	ESRRG	0.0015109910164028406
AR	SOX3	0.001510989386588335
CTNNB1	SPP1	0.0015109865926206112
CTNNB1	COL5A1	0.001510976697318256
NANOG	CCNB2	0.0015109641244634986
EOMES	ALG6	0.001510926871560514
TRIM28	NFE2L3	0.0015109088271856308
BCL11A	SMARCD3	0.0015108559746295214
ZFP42	ST8SIA1	0.0015108537627384067
ZFP42	PTPRZ1	0.001510846079327166
SMAD2	ARHGAP29	0.0015108289662748575
BCL11A	PPARGC1B	0.0015108035877346992
TRIM28	TRIM33	0.0015108006773516536
TP53	FOXF1	0.0015107945073395967
EZH2	SLC39A11	0.0015107530634850264
DNMT3B	KAL1	0.0015107502695173025
GATA2	UNC5C	0.0015107487561181188
GATA3	KIF21A	0.0015107339713722467
JUND	NDC80	0.0015107182553038
PRDM1	SRSF10	0.0015106720384210348
SNAI2	DAAM1	0.0015106393257156014
STAT3	ATP11B	0.0015106250066310167
STAT3	CEP55	0.0015106209320947528
NANOG	RNF14	0.0015106182545423508
DNMT3B	PDLIM3	0.0015106055652722716
FOXH1	ZNF219	0.0015105977654457092
MLLT3	ZNF238	0.001510584494099021
CTNNB1	BUB1B	0.0015105550410225987
JUND	LRR1	0.0015105468919500709
SMAD2	RNF13	0.0015105451457202435
DNMT3B	ERCC-00060	0.0015105444472283125
OTX2	MYCN	0.0015105146449059248
GATA4	FBXO34	0.0015104894991964102
STAT3	AMIGO2	0.0015104860067367554
CTNNB1	SLC39A11	0.00151046272367239
OTX2	POLR1C	0.0015104542253538966
TP53	MDM4	0.0015104502672329545
GATA6	DNAAF2	0.0015104463091120124
EOMES	NEDD9	0.0015104353660717607
GATA6	MRPS35	0.0015104287303984165
SMAD2	NUP35	0.0015104152262210846
SNAI2	CALB1	0.0015104074263945222
JUND	RIN2	0.0015103991609066725
DNMT3B	FST	0.001510390779003501
GATA2	HLA-DRB1	0.001510386704467237
MXI1	PER3	0.0015103848418220878
NANOG	TP53INP1	0.0015103804180398583
MLLT3	GATA4	0.001510371919721365
CTNNB1	CDC7	0.0015103695914149284
SOX17	UNC5D	0.001510367845185101
ZFP42	EPB41L3	0.001510355155915022
EOMES	TRUB1	0.0015103494515642524
SMAD2	FAM188A	0.0015103321056813002
EOMES	RUNX1	0.001510328147560358
CTNNB1	PRPS2	0.001510314759798348
ZFP42	KIF15	0.0015102825127542019
NANOG	KLHL4	0.0015102733159437776
CTNNB1	PLK2	0.0015102672623470426
NANOG	PLAGL2	0.0015102506149560213
GATA6	NDC80	0.0015102450270205736
LEF1	PHF21A	0.0015102396719157696
DNMT3B	CD48	0.0015102274483069777
JUND	BMPER	0.0015102217439562082
ZFP42	GAD1	0.0015101813478395343
GATA2	HLX	0.0015101797180250287
PRDM1	POU5F1	0.0015101719181984663
GATA6	GSC	0.0015101684257388115
TP53	ASS1	0.0015101538738235831
MLLT3	ANKZF1	0.001510143862105906
BCL11A	NRP1	0.0015100928721949458
STAT3	DNAAF2	0.001510075991973281
TEAD4	MAML3	0.0015100679593160748
GATA4	ERCC-00131	0.0015100663295015693
NANOG	ERCC-00044	0.0015100613236427307
ZFP42	E2F4	0.001510056434199214
BCL11A	E2F7	0.0015100449090823531
GATA3	ERCC-00131	0.0015100206946954131
EZH2	MYCN	0.00151001603808254
STAT3	ZDHHC21	0.0015100020682439208
BCL11A	GTF2H2D	0.0015099755255505443
LEF1	LIMCH1	0.0015099558513611555
EOMES	CCNB2	0.0015099499141797423
SMAD2	EPHA4	0.0015099461888894439
OTX2	BMP4	0.001509935944341123
SMAD2	TRIP6	0.0015099345473572612
TCF4	SFMBT1	0.0015099329175427556
GATA4	DYNC2LI1	0.0015099062584340572
EZH2	MFAP4	0.0015099042793735862
TRIM28	CDCA7L	0.001509899739176035
NANOG	TMOD1	0.0015098719159141183
SOX17	CALB1	0.0015098671428859234
CTNNB1	PBX1	0.0015098626026883721
AR	FOXD3	0.0015098477015271783
BCL11A	CD9	0.0015098201110959053
SOX17	SOX5	0.0015098163858056068
ZFP42	ANKRD13C	0.0015098081203177571
SMAD2	TBC1D4	0.0015098060248419642
MXI1	SP110	0.0015098052099347115
DNMT3B	LHX1	0.0015097962459549308
JUND	RGPD2	0.0015097700525075197
SMAD2	NTS	0.0015097486320883036
DNMT3B	CCPG1	0.0015097415307536721
NANOG	HAS2	0.001509719411842525
TRIM28	SNRPD1	0.0015097161522135139
NANOG	ZHX3	0.0015097034629434347
TRIM28	STK17B	0.0015096903080120683
BCL11A	CA2	0.00150968786329031
SMAD2	ETV3	0.0015096835559234023
ZFP42	THAP9	0.0015096093993633986
EZH2	MEIS2	0.0015095927519723773
CTNNB1	HOXB2	0.001509588910266757
MLLT3	FAM89A	0.001509577501565218
TCF4	GRHL2	0.0015095747075974941
DNMT3B	BAG3	0.0015095686540007591
TP53	BCL11A	0.0015095368726179004
TEAD4	DEDD2	0.0015095355920493603
TRIM28	PHF17	0.0015095340786501765
NANOG	ALCAM	0.00150953175034374
FOXH1	TRAPPC8	0.0015095300041139126
TP53	TEX10	0.001509516965597868
HAND2	FLI1	0.0015095022972673178
STAT3	ZCCHC11	0.0015094984555616975
DNMT3B	HOXB2	0.001509487279690802
SMAD2	RAI14	0.0015094615519046783
BCL11A	PRTG	0.0015094601549208164
OTX2	FBN1	0.0015094472328200936
POU5F1	GRHL2	0.0015094430418685079
STAT3	PPPDE1	0.0015094387345016003
NANOG	RHOBTB3	0.0015093990368768573
GATA2	ZNF518B	0.0015093935653567314
DNMT3B	PBX1	0.0015093788970261812
GATA4	SKA3	0.0015093759866431355
GATA6	SUPT16H	0.0015093741239979863
MLLT3	ANKRD1	0.0015093685360625386
TP53	AFF1	0.0015093677211552858
NANOG	ZNF239	0.001509361551143229
OTX2	TNFRSF11B	0.0015093351248651743
TP53	POLR2G	0.001509333262220025
BCL11A	ERCC-00171	0.0015093224355950952
TP53	THAP9	0.0015093209221959114
TCF4	STIM2	0.001509317196905613
GATA6	SHOX2	0.0015093011315912008
GATA2	ANKRD26	0.0015092880930751562
EOMES	TTC39B	0.0015092847170308232
NANOG	UNC5C	0.0015092822723090649
SMAD2	RAI1	0.0015092766843736172
GATA3	CCDC80	0.0015092648100107908
NANOG	C3ORF14	0.0015092523535713553
SMAD2	ACTC1	0.0015092366375029087
GATA6	ERCC6L	0.0015092354733496904
GATA4	NDC80	0.0015092313988134265
SMAD2	ERCC-00002	0.0015092177782207727
TRIM28	SEMA6D	0.0015092147514224052
SNAI2	SP110	0.00150916981510818
EOMES	S1PR3	0.0015091673703864217
MLLT3	CER1	0.001509160385467112
OTX2	ANKRD1	0.001509150955826044
MLLT3	TBC1D4	0.0015091336099430919
TRIM28	PPP1R9A	0.0015091284876689315
CTNNB1	SSFA2	0.0015091228997334838
TFAP2A	ZEB1	0.0015091069508343935
BCL11A	KIAA1467	0.0015091068344190717
JUND	NCOA6	0.0015090949600562453
DNMT3B	CCKBR	0.001509084366261959
STAT3	STK3	0.001509081106632948
DNMT3B	BCLAF1	0.0015090778470039368
ZFP42	TIMM8A	0.001509060268290341
TCF4	SNAPC3	0.0015090415254235268
MLLT3	TRIP6	0.001508987625129521
JUND	RTKN2	0.001508963294327259
NANOG	WDR3	0.0015089607331901789
EZH2	FOXJ2	0.0015089561929926276
CTNNB1	FARSB	0.0015089490916579962
CTNNB1	MECOM	0.0015089414082467556
TP53	WDFY1	0.001508940476924181
GATA4	PIP4K2A	0.0015089150983840227
TP53	ZNF8	0.001508876564912498
DNMT3B	CEP290	0.0015088568907231092
FOXH1	ERCC-00165	0.0015088507207110524
TEAD4	DCLK1	0.0015088249929249287
DNMT3B	PPARGC1B	0.0015088230138644576
GATA4	ERCC-00060	0.001508818008005619
PRDM1	NDC80	0.0015088157961145043
POU5F1	ANXA3	0.0015088131185621023
ZFP42	MYCN	0.0015088095096871257
SMAD2	KRCC1	0.0015087942592799664
GATA4	DPYSL3	0.001508742687292397
TP53	SP110	0.0015087418723851442
BCL11A	CDK6	0.0015087348874658346
NANOG	KIAA1467	0.0015087299980223179
TP53	CNBP	0.0015087161445990205
SNAI2	NDUFC2-KCTD14	0.0015087020583450794
DNMT3B	PLCB4	0.0015086992643773556
STAT3	PALLD	0.001508690882474184
LEF1	HOXB4	0.0015086856437847018
SMAD2	ZNF516	0.0015086719067767262
TCF4	ERCC-00003	0.0015086487401276827
PRDM1	HNRNPAB	0.0015086450148373842
AR	NR0B1	0.0015086412895470858
SOX17	BCL11B	0.0015085990307852626
GATA2	FAM46A	0.001508569810539484
GATA4	MBOAT1	0.0015085674822330475
STAT3	PCDH7	0.001508556422777474
HAND2	CALCOCO1	0.0015085542108863592
CTNNB1	RSPO3	0.0015085486229509115
LEF1	ZNF165	0.0015085339546203613
JUND	GATA4	0.0015085163759067655
GATA3	TWIST1	0.001508462941274047
GATA4	TRIM25	0.00150840706191957
TP53	TRAPPC8	0.001508404384367168
EZH2	HOXB6	0.0015083703910931945
OTX2	NR0B1	0.0015083695761859417
GATA4	RAI14	0.0015083400066941977
TRIM28	KIF15	0.0015083304606378078
POU5F1	SOX5	0.0015083226608112454
TP53	ARID3A	0.0015082892496138811
STAT3	ETV3	0.0015082784229889512
DNMT3B	ABCA1	0.001508268527686596
NANOG	SNAI2	0.001508250948973
JUND	SEMA5A	0.0015082246391102672
CTNNB1	SUPT7L	0.001508195186033845
TP53	DEPDC1B	0.0015081798192113638
GATA2	PURA	0.0015081443125382066
GATA3	RFESD	0.0015081192832440138
SOX17	HLX	0.0015081156743690372
DNMT3B	KDELR3	0.001508114393800497
TEAD4	KDELR3	0.0015080698067322373
PRDM1	FLRT3	0.0015080607263371348
TRIM28	IFI16	0.0015080540906637907
BCL11A	KIF23	0.001508051180280745
BCL11A	SLC35A3	0.0015080232406035066
CTNNB1	NAP1L3	0.0015080218436196446
TRIM28	TRAF6	0.0015080177690833807
JUND	WNT5A	0.0015080150915309787
MLLT3	CALCOCO1	0.001508014160208404
TP53	FZD5	0.0015080099692568183
CTNNB1	PTGR1	0.0015079971635714173
TRIM28	SNX18	0.0015079912263900042
NANOG	PLK2	0.0015079559525474906
SOX17	NEDD9	0.0015079498989507556
PRDM1	LEF1	0.0015079317381605506
STAT3	FOXH1	0.001507885754108429
TP53	LPIN1	0.0015078609576448798
NANOG	LZTS1	0.0015078590949997306
SNAI2	MYOCD	0.0015078549040481448
PRDM1	KIF21A	0.001507841981947422
SNAI2	UPF2	0.0015078351134434342
SMAD2	RRN3	0.0015078297583386302
SMAD2	TCF7L1	0.0015078142751008272
ZFP42	GATA2	0.0015078111318871379
DNMT3B	ARL4A	0.0015077765565365553
DNMT3B	LPIN1	0.0015077710850164294
PRDM1	SETBP1	0.0015077608404681087
GATA4	KLHL12	0.0015077595598995686
POU5F1	DACH1	0.0015077575808390975
FOXH1	MECOM	0.0015077556017786264
DNMT3B	ZNF512	0.0015077509451657534
GATA6	SLC19A2	0.0015077433781698346
SNAI2	ELAVL2	0.001507741748355329
EZH2	DNAJC2	0.0015077261487022042
NANOG	IFI16	0.0015076869167387486
TRIM28	INSIG2	0.0015076642157509923
JUND	NUSAP1	0.0015076609561219811
TFAP2A	AMN1	0.001507652341388166
SNAI2	TPD52	0.0015076370909810066
TP53	SOS2	0.00150763476267457
GATA2	MTERF	0.0015076325507834554
KLF5	LMO2	0.001507628709077835
ZFP42	RAI1	0.0015076183481141925
LEF1	SNAI2	0.0015076049603521824
LEF1	MAP3K2	0.0015075837727636099
CTNNB1	CITED2	0.0015075820265337825
SMAD2	TCF19	0.001507572247646749
POU5F1	BUB1B	0.001507571549154818
TRIM28	RAI1	0.0015075424453243613
DNMT3B	SOX17	0.0015075423289090395
CTNNB1	FBXO5	0.0015075409319251776
GATA3	TLE2	0.0015075360424816608
FOXP1	HAND2	0.0015075115952640772
EZH2	EPB41L3	0.0015075113624334335
CTNNB1	ATRX	0.001507501699961722
